Word,GD,TRT,FFD,GPT,nFix,MPS
returning,141.54545454545453,204.9090909090909,102.0909090909091,321.90909090909093,1.9090909090909092,3422.6287878787875
maryland,146.94444444444446,198.19444444444446,125.30555555555556,279.75,1.5277777777777777,3244.3726851851848
encke,144.9387755102041,190.89795918367346,123.38775510204081,162.20408163265307,1.5510204081632653,3279.2534013605446
mathematics,134.8,155.64,113.24,162.76,1.4,3224.44
astronomy,167.31034482758622,244.58620689655172,145.93103448275863,253.48275862068965,1.5517241379310345,3302.6522988505744
göttingen,180.8181818181818,180.8181818181818,123.63636363636364,190.0,1.3636363636363635,3109.1363636363635
carl,98.125,98.125,98.125,105.875,1.0,3010.375
friedrich,184.3181818181818,199.04545454545453,105.81818181818181,198.22727272727272,1.6818181818181819,3336.1060606060605
gauss,119.4,119.4,119.4,119.4,1.0,3069.1
enlisted,130.2173913043478,151.7826086956522,107.95652173913044,142.2608695652174,1.434782608695652,3248.163043478261
hanseatic,205.8,262.4,132.4,264.3,2.0,3261.8166666666666
legion,117.66666666666667,142.11111111111111,117.66666666666667,117.66666666666667,1.3333333333333333,3365.4166666666665
1813–1814,251.33333333333334,328.0,163.33333333333334,344.1111111111111,2.4444444444444446,3256.956790123457
lieutenant,142.03773584905662,191.49056603773585,120.13207547169812,225.49056603773585,1.6415094339622642,3290.0982704402513
artillery,144.03333333333333,190.4,129.7,216.33333333333334,1.5,3238.5916666666667
prussian,162.44444444444446,172.77777777777777,136.77777777777777,162.44444444444446,1.3333333333333333,3238.5
rodham,133.16,192.94666666666666,113.57333333333334,256.2,1.7866666666666666,3279.936888888889
board,114.39285714285714,168.01785714285714,99.91071428571429,134.75,1.6071428571428572,3188.7421130952384
editors,131.58333333333334,161.08333333333334,108.08333333333333,131.58333333333334,1.4166666666666667,3301.8333333333335
review,122.27272727272727,162.72727272727272,105.0909090909091,169.36363636363637,1.5454545454545454,3238.590909090909
social,114.9,162.35,114.9,165.3,1.3,3200.6416666666664
action,104.7,148.9,104.7,234.4,1.6,3332.4083333333338
worked,133.25352112676057,176.1549295774648,107.94366197183099,172.61971830985917,1.591549295774648,3242.699061032864
underprivileged,168.16666666666666,187.08333333333334,111.16666666666667,188.5,1.8333333333333333,3205.0625
children,119.11458333333333,135.32291666666666,107.36458333333333,140.1875,1.2708333333333333,3255.3862847222226
yale-new,207.25,207.25,120.41666666666667,207.25,1.75,3194.1388888888887
haven,107.0,143.4,96.7,710.9,1.4,3026.1833333333334
maine,119.31818181818181,153.6818181818182,113.9090909090909,145.04545454545453,1.3181818181818181,3262.2386363636365
south,159.35714285714286,206.85714285714286,136.14285714285714,216.07142857142858,1.5714285714285714,3297.464285714286
student,166.08695652173913,184.91304347826087,141.3913043478261,217.69565217391303,1.391304347826087,3192.1739130434785
debating,148.7,172.5,128.5,192.9,1.4,3250.8
team,115.07692307692308,120.6923076923077,115.07692307692308,513.6153846153846,1.0769230769230769,3193.5
national,133.49,169.22,117.73,181.3,1.48,3214.4825
honor,117.52631578947368,157.94736842105263,117.52631578947368,170.1578947368421,1.2105263157894737,3242.842105263158
completing,142.6875,211.4375,108.25,174.0,2.0,3263.79375
wellesley,142.375,181.375,114.16666666666667,220.54166666666666,1.6666666666666667,3295.538194444444
chapter,107.55555555555556,107.55555555555556,94.77777777777777,180.88888888888889,1.1111111111111112,2896.3333333333335
republicans,163.66666666666666,178.44444444444446,123.0,764.3333333333334,1.4444444444444444,3008.277777777778
phillips,140.875,205.625,133.75,140.875,1.6875,3360.833333333333
private,118.80555555555556,145.22222222222223,110.72222222222223,137.02777777777777,1.3333333333333333,3290.259259259259
already,90.25,142.0,90.25,250.625,1.5,3403.0833333333335
brother,121.77142857142857,219.88571428571427,106.85714285714286,176.31428571428572,1.9714285714285715,3301.375714285714
george,136.24242424242425,186.54545454545453,122.48484848484848,288.06060606060606,1.4848484848484849,3369.651515151515
distraught,114.73333333333333,203.6,98.0,225.53333333333333,1.8,3262.6377777777775
writing,133.14285714285714,158.14285714285714,128.71428571428572,133.14285714285714,1.3571428571428572,3283.2619047619046
diary,128.625,128.625,107.125,128.625,1.25,3481.8125
light,108.85,114.85,102.3,118.25,1.1,3413.566666666667
gone,119.28,139.72,119.28,347.56,1.16,3399.14
my,88.77777777777777,88.77777777777777,88.77777777777777,128.55555555555554,1.0,3353.5555555555557
forever,218.875,228.5,143.5,434.5,1.5,3264.583333333333
texas,95.45833333333333,118.97916666666667,92.04166666666667,113.625,1.25,3177.28125
austin,124.38461538461539,141.92307692307693,101.46153846153847,139.23076923076923,1.4615384615384615,3219.730769230769
taking,98.75,98.75,98.75,98.75,1.0,3165.25
half,112.8076923076923,150.3846153846154,101.92307692307692,122.57692307692308,1.5,3249.76923076923
complete,98.3,104.5,98.3,98.3,1.1,3331.25
work,111.01388888888889,140.43055555555554,104.43055555555556,144.0,1.3611111111111112,3248.5569444444445
obtaining,123.77777777777777,123.77777777777777,113.0,123.77777777777777,1.1111111111111112,3139.0555555555557
excellent,117.63636363636364,151.27272727272728,117.63636363636364,285.54545454545456,1.4545454545454546,3301.2121212121215
grades,131.9375,144.8125,126.5625,369.9375,1.1875,3246.875
acquired,153.85714285714286,193.71428571428572,100.14285714285714,174.14285714285714,1.8571428571428572,3296.059523809524
early,116.1951219512195,137.64634146341464,111.01219512195122,162.0,1.2560975609756098,3211.4227642276423
venerable,142.61290322580646,161.41935483870967,112.09677419354838,157.16129032258064,1.4838709677419355,3195.47311827957
institutions,149.0,193.5,122.325,297.975,1.6,3170.370833333333
such,120.63636363636364,135.63636363636363,120.63636363636364,179.9090909090909,1.1818181818181819,3256.8636363636365
leiden,147.14285714285714,159.85714285714286,127.85714285714286,147.14285714285714,1.3571428571428572,3154.535714285714
accompanying,128.45454545454547,135.72727272727272,115.63636363636364,128.45454545454547,1.2727272727272727,3229.848484848485
elder,142.66666666666666,151.55555555555554,132.88888888888889,200.0,1.2222222222222223,3105.851851851852
envoy,146.42857142857142,146.42857142857142,121.71428571428571,160.14285714285714,1.2857142857142858,3429.1428571428573
netherlands,117.71428571428571,117.71428571428571,92.14285714285714,131.57142857142858,1.2857142857142858,2954.6428571428573
revolutionary,121.58333333333333,143.5,116.66666666666667,194.16666666666666,1.3333333333333333,3147.0
normal,136.1818181818182,180.27272727272728,114.0909090909091,150.0909090909091,1.6363636363636365,3314.6060606060605
industrial,134.53333333333333,168.8,122.66666666666667,134.53333333333333,1.4,3250.0777777777776
llb,109.27272727272727,138.8181818181818,95.0909090909091,193.54545454545453,1.3636363636363635,3297.0454545454545
stetson,119.0,190.6153846153846,108.23076923076923,171.84615384615384,1.6923076923076923,3167.2820512820513
marine,118.5,118.5,104.41666666666667,375.9166666666667,1.1666666666666667,3145.2083333333335
corps,182.84615384615384,211.15384615384616,109.92307692307692,209.15384615384616,1.6153846153846154,3175.826923076923
albans,175.83333333333334,186.08333333333334,112.0,175.83333333333334,1.6666666666666667,3325.097222222222
washington,149.86206896551724,178.13793103448276,116.03448275862068,457.7586206896552,1.5517241379310345,3288.5229885057474
dc,273.1666666666667,273.1666666666667,222.83333333333334,463.8333333333333,1.1666666666666667,3085.3333333333335
mba,116.63636363636364,171.45454545454547,106.54545454545455,221.0909090909091,1.6363636363636365,3116.2272727272725
philanthropist,178.16129032258064,242.32258064516128,128.58064516129033,270.35483870967744,2.064516129032258,3362.930107526882
merchant,135.11764705882354,201.88235294117646,116.61764705882354,208.88235294117646,1.6176470588235294,3247.15931372549
partner,142.8421052631579,164.52631578947367,109.52631578947368,224.44736842105263,1.5263157894736843,3255.0570175438593
glass-importing,232.25,271.8125,134.3125,282.375,2.0625,3341.877976190476
firm,135.85185185185185,152.55555555555554,126.81481481481481,171.75925925925927,1.1851851851851851,3262.7253086419755
beverly,121.26666666666667,189.66666666666666,121.26666666666667,142.33333333333334,1.5333333333333334,3442.9777777777776
hills,103.71428571428571,122.57142857142857,103.71428571428571,103.71428571428571,1.1428571428571428,3075.5
actress,129.14601769911505,160.65929203539824,119.79646017699115,223.07079646017698,1.323008849557522,3291.5599557522128
soon,128.16666666666666,128.16666666666666,128.16666666666666,128.16666666666666,1.0,3821.0
central,120.875,142.3125,106.75,137.9375,1.3125,3279.5625
speech,137.85714285714286,167.42857142857142,110.85714285714286,173.92857142857142,1.5,3386.2321428571427
months,122.875,130.875,114.25,321.25,1.25,3045.4375
reynolds,128.97674418604652,249.88372093023256,111.74418604651163,150.65116279069767,1.8604651162790697,3301.034108527132
inexperienced,98.4375,229.625,98.4375,259.5,1.9375,3335.559523809524
did,105.04761904761905,129.61904761904762,105.04761904761905,105.04761904761905,1.1428571428571428,3445.5476190476193
know,98.88888888888889,98.88888888888889,98.88888888888889,98.88888888888889,1.0,3616.777777777778
how,84.72727272727273,94.45454545454545,84.72727272727273,84.72727272727273,1.0909090909090908,3197.6363636363635
tap,110.375,121.125,110.375,143.5,1.125,3303.375
dance,167.47058823529412,172.35294117647058,143.0,443.52941176470586,1.2352941176470589,3319.6029411764707
country,104.33333333333333,104.33333333333333,95.0,104.33333333333333,1.1333333333333333,3239.0
prominent,140.7111111111111,173.57777777777778,115.95555555555555,152.6,1.5333333333333334,3292.1185185185186
families,122.5625,146.6875,106.5625,127.375,1.3125,3302.828125
great-grandfather,123.66666666666667,257.46666666666664,109.46666666666667,209.46666666666667,2.4,3366.615555555555
grandfather,169.65277777777777,249.5,107.40277777777777,216.63888888888889,2.1805555555555554,3202.3630291005293
presidents,97.71428571428571,109.57142857142857,91.5,117.21428571428571,1.2142857142857142,3243.535714285714
graduation,105.2,145.6,91.2,137.8,1.6,3286.575
embarked,118.58333333333333,125.91666666666667,106.08333333333333,118.58333333333333,1.25,3140.0138888888887
grand,133.45454545454547,191.63636363636363,122.54545454545455,133.45454545454547,1.6363636363636365,3212.5
tour,84.71428571428571,94.57142857142857,84.71428571428571,108.42857142857143,1.1428571428571428,2918.3571428571427
lectures,164.28571428571428,244.0,130.71428571428572,206.0,2.142857142857143,3410.7619047619046
civil,121.91891891891892,161.0,114.1891891891892,495.8918918918919,1.3243243243243243,3295.662162162162
berlin,121.26923076923077,164.96153846153845,121.26923076923077,235.65384615384616,1.4230769230769231,3263.8500000000004
wilhelm,133.04,198.64,120.24,161.88,1.64,3299.1133333333332
kassel,146.0,168.11764705882354,129.1764705882353,177.11764705882354,1.411764705882353,3262.6862745098038
friedrichsgymnasium,524.3846153846154,545.3846153846154,125.15384615384616,524.3846153846154,3.6923076923076925,3260.3728021978022
bonn,150.55555555555554,161.88888888888889,143.88888888888889,481.1111111111111,1.2222222222222223,3450.777777777778
lost,139.10714285714286,191.25,127.07142857142857,171.85714285714286,1.5714285714285714,3452.2767857142853
control,135.86666666666667,167.53333333333333,124.6,191.5,1.4666666666666666,3287.2833333333333
houses,118.6923076923077,158.23076923076923,112.76923076923077,147.3846153846154,1.5384615384615385,3412.1474358974365
large,133.85,148.9,133.85,157.95,1.1,3333.9
due,79.63636363636364,101.45454545454545,79.63636363636364,103.36363636363636,1.2727272727272727,3369.2272727272725
stalled,115.0,136.85714285714286,95.35714285714286,161.78571428571428,1.3571428571428572,3252.595238095238
legislation,205.44444444444446,226.61111111111111,129.88888888888889,293.3888888888889,1.5,3351.7055555555553
failed,116.06666666666666,141.0,116.06666666666666,159.33333333333334,1.2,3332.133333333333
attempt,111.5,141.21428571428572,91.42857142857143,252.07142857142858,1.5,3276.5714285714284
create,115.3125,131.75,106.875,115.3125,1.3125,3167.703125
comprehensive,139.0,191.55555555555554,120.0,152.27777777777777,1.7777777777777777,3237.605555555556
care,101.25,113.83333333333333,101.25,101.25,1.1666666666666667,3116.8333333333335
system,108.07692307692308,144.23076923076923,99.6923076923077,108.07692307692308,1.3846153846153846,3423.705128205128
plan,102.81818181818181,126.63636363636364,102.81818181818181,130.54545454545453,1.2727272727272727,3186.848484848485
developed,122.33333333333333,166.55555555555554,90.88888888888889,132.11111111111111,1.7777777777777777,3195.25
lady,108.93939393939394,159.65151515151516,104.07575757575758,202.84848484848484,1.4696969696969697,3253.7411616161617
hillary,133.6551724137931,213.89655172413794,112.93103448275862,267.48275862068965,1.896551724137931,3291.4363711001643
rita,122.0,165.8,114.8,146.0,1.5,3334.6
wilson,135.27272727272728,160.8181818181818,104.45454545454545,260.0,1.4545454545454546,3188.0454545454545
since,96.76470588235294,114.0,88.88235294117646,140.41176470588235,1.2352941176470589,3425.7745098039213
rose,121.2089552238806,143.43283582089552,107.4776119402985,140.70149253731344,1.3880597014925373,3337.360696517413
fitzgerald,140.94230769230768,229.07692307692307,116.0,173.82692307692307,1.8461538461538463,3342.8573717948716
daughter,129.19230769230768,213.30769230769232,115.58974358974359,135.55128205128204,1.7179487179487178,3216.1271116138764
f,132.0,148.0,129.26923076923077,282.03846153846155,1.1923076923076923,3238.5929487179483
mayor,117.7,117.7,89.1,117.7,1.3,3099.75
probably,140.0909090909091,153.0909090909091,114.27272727272727,140.0909090909091,1.3636363636363635,3311.6212121212125
recognized,123.0,165.8695652173913,106.17391304347827,201.1304347826087,1.6521739130434783,3354.282608695652
tv,122.35714285714286,122.35714285714286,122.35714285714286,172.28571428571428,1.0,3325.3571428571427
maria,120.625,140.05357142857142,111.94642857142857,129.08928571428572,1.1785714285714286,3331.7619047619046
shriver,121.01428571428572,166.3,110.0,161.34285714285716,1.4428571428571428,3339.6209523809525
niece,142.08333333333334,236.66666666666666,127.75,316.6666666666667,1.75,3312.5333333333333
late,105.82051282051282,117.51282051282051,99.8974358974359,150.76923076923077,1.1794871794871795,3237.076923076923
kennedy,127.7304347826087,162.8,116.74782608695652,254.2173913043478,1.4173913043478261,3231.6739130434785
margaret,132.5,169.39285714285714,115.82142857142857,397.4642857142857,1.5,3213.214285714286
